"","Site","Knoll","Year","Date","year_month","survey_id","Observer","Species","Species_2015","Family","Abundance","Length","Confidence","Status","a","b"
"149","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,15,0,"T",0.01380875,3.041
"150","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Thalassoma rueppellii","Thalassoma spp.","Labridae",3,6,0,"T",0.01380875,3.041
"151","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",4,5,0,"C",0.02058,3
"152","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",8,6,0,"C",0.02058,3
"153","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",4,8,0,"C",0.02058,3
"154","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",6,4,0,"C",0.02058,3
"155","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Scarus fuscopurpureus","Scaridae","Scaridae",1,35,0,"T",0.0248134375,2.93332291666667
"156","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",30,4,0,"C",0.02978,3
"157","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",20,4,0,"C",0.0175096041666667,3.04466479166667
"158","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",12,8,0,"C",0.0175096041666667,3.04466479166667
"159","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",2,10,0,"C",0.0175096041666667,3.04466479166667
"160","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pseudochromis springeri","Pseudochromis springeri","Pseudochromidae",2,3,0,"C",0.00501,3.1
"161","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Parupeneus macronemus","Mullidae","Mullidae",1,25,0,"T",0.00688666666666667,3.26266666666667
"162","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Parupeneus macronemus","Mullidae","Mullidae",1,18,0,"T",0.00688666666666667,3.26266666666667
"163","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Neopomacentrus miryae","Neopomacentrus miryae","Pomacentridae",6,5,0,"C",0.0169,3
"164","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Neopomacentrus miryae","Neopomacentrus miryae","Pomacentridae",4,3,0,"C",0.0169,3
"165","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Cephalopholis hemistiktos","Serranidae","Serranidae",1,15,0,"T",0.0175,3
"166","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,25,0,"T",0.0089,3.278
"167","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Meiacanthus nigrolineatus","Meiacanthus nigrolineatus","Blenniidae",2,6,0,"C",0.0133,3
"168","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,6,0,"C",0.00501,3.1
"169","NR","10",2018,2018-09-06,"2018 b","NR_10_2018-09-06","Shahar Malamud","Bodianus anthioides","Bodianus anthioides","Labridae",3,6,0,"T",0.01380875,3.041
"170","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,35,0,"T",0.01945,2.9315
"171","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,45,0,"T",0.01945,2.9315
"172","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",2,12,0,"T",0.0089,3.278
"173","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,4,0,"T",0.0089,3.278
"174","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,6,0,"T",0.0089,3.278
"175","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Scarus niger","Scaridae","Scaridae",1,25,0,"T",0.0248134375,2.93332291666667
"176","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Parupeneus forsskali","Mullidae","Mullidae",2,20,0,"T",0.007,3.1699
"177","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Parupeneus forsskali","Mullidae","Mullidae",1,25,0,"T",0.007,3.1699
"178","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Cephalopholis hemistiktos","Serranidae","Serranidae",1,15,0,"T",0.0175,3
"179","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Cephalopholis hemistiktos","Serranidae","Serranidae",1,18,0,"T",0.0175,3
"180","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Thalassoma rueppellii","Thalassoma spp.","Labridae",2,12,0,"T",0.01380875,3.041
"181","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,15,0,"T",0.01380875,3.041
"182","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,6,0,"T",0.01380875,3.041
"183","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Thalassoma rueppellii","Thalassoma spp.","Labridae",3,10,0,"T",0.01380875,3.041
"184","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",1,8,0,"C",0.00501,3.1
"185","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",3,5,0,"C",0.00501,3.1
"186","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudochromis fridmani","Pseudochromis fridmani","Pseudochromidae",2,3,0,"C",0.00501,3.1
"187","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",4,6,0,"C",0.02058,3
"188","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,8,0,"C",0.02058,3
"189","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",10,3,0,"C",0.02058,3
"190","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",20,4,0,"C",0.02978,3
"191","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Dascyllus marginatus","Dascyllus marginatus","Pomacentridae",8,3,0,"C",0.02978,3
"192","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Parapercis hexophtalma","Pinguipedidae","Pinguipedidae",1,12,0,"C",0.00759,3.14
"193","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Parapercis hexophtalma","Pinguipedidae","Pinguipedidae",1,18,0,"C",0.00759,3.14
"194","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",2,4,0,"T",0.0379275,2.918875
"195","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Atrosalarias fuscus","Blenniidae","Blenniidae",1,6,0,"C",0.0061,3
"196","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",10,6,0,"C",0.0175096041666667,3.04466479166667
"197","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",10,4,0,"C",0.0175096041666667,3.04466479166667
"198","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudanthias squamipinnis","Pseudanthias spp.","Serranidae",1,12,0,"C",0.0175096041666667,3.04466479166667
"199","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",1,4,0,"C",0.00501,3.1
"200","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Cephalopholis miniata","Serranidae","Serranidae",1,20,0,"T",0.0186233333333333,3.08466666666667
"201","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Chromis viridis","Chromis viridis","Pomacentridae",12,5,0,"C",0.021625,2.892
"202","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Ecsenius frontalis","Blenniidae","Blenniidae",2,8,0,"C",0.0061,3
"203","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Ecsenius aroni","Blenniidae","Blenniidae",2,8,0,"C",0.0061,3
"204","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Aethaloperca rogaa","Serranidae","Serranidae",1,25,0,"T",0.0175096041666667,3.04466479166667
"205","NR","11",2018,2018-09-06,"2018 b","NR_11_2018-09-06","Shahar Malamud","Halichoeres hortulanus","Labridae","Labridae",1,8,0,"T",0.00924833333333333,3.207
"206","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Chlorurus gibbus","Scaridae","Scaridae",1,45,0,"T",0.0248134375,2.93332291666667
"207","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Cantherhines pardalis","Monacanthidae","Monacanthidae",1,15,0,"T",0.017,3.07
"208","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Sufflamen albicaudatum","Balistidae","Balistidae",1,15,0,"T",0.00885,3.277
"209","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",2,13,0,"T",0.0113,3.1805
"210","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",1,15,0,"T",0.0113,3.1805
"211","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Scarus niger","Scaridae","Scaridae",1,20,0,"T",0.0248134375,2.93332291666667
"212","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ctenochaetus striatus","Acanthuridae","Acanthuridae",1,20,0,"T",0.0137,3.083
"213","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Scarus fuscopurpureus","Scaridae","Scaridae",1,22,0,"T",0.0248134375,2.93332291666667
"214","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Scarus fuscopurpureus","Scaridae","Scaridae",1,25,0,"T",0.0248134375,2.93332291666667
"215","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Scarus fuscopurpureus","Scaridae","Scaridae",1,40,0,"T",0.0248134375,2.93332291666667
"216","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,12,0,"T",0.0089,3.278
"217","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,3,0,"T",0.0089,3.278
"218","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Chaetodon trifascialis","Chaetodon trifascialis","Chaetodontidae",1,12,0,"T",0.0468,2.758
"219","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Cheilinus lunulatus","Labridae","Labridae",1,25,0,"T",0.01380875,3.041
"220","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Siganus luridus","Siganus  spp.","Siganidae",1,15,0,"T",0.0195971428571429,2.927
"221","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",2,4,0,"C",0.0273963636363636,2.95906060606061
"222","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pycnochromis dimidiatus","Chromis dimidiata","Pomacentridae",1,3,0,"C",0.0273963636363636,2.95906060606061
"223","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,3,0,"C",0.02058,3
"224","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",1,5,0,"C",0.02058,3
"225","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",5,4,0,"C",0.02058,3
"226","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus trichrourus","Pomacentrus trichrourus","Pomacentridae",3,3,0,"C",0.02058,3
"227","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,7,0,"T",0.0089,3.278
"228","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,9,0,"T",0.0089,3.278
"229","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,12,0,"T",0.01945,2.9315
"230","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,14,0,"T",0.01945,2.9315
"231","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Epinephelus fasciatus","Epinephelus fasciatus","Serranidae",1,10,0,"T",0.01945,2.9315
"232","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Meiacanthus nigrolineatus","Meiacanthus nigrolineatus","Blenniidae",1,3,0,"C",0.0133,3
"233","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Stethojulis albovittata","Labridae","Labridae",2,5,0,"T",0.029725,2.71275
"234","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",2,3,0,"C",0.00501,3.1
"235","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pseudochromis olivaceus","Pseudochromis olivaceus","Pseudochromidae",2,4,0,"C",0.00501,3.1
"236","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",2,3,0,"C",0.02389,3
"237","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",1,4,0,"C",0.02389,3
"238","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",2,3,0,"C",0.02173,3
"239","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Amblyglyphidodon indicus","Amblyglyphidodon spp.","Pomacentridae",2,2,0,"C",0.02173,3
"240","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Thalassoma rueppellii","Thalassoma spp.","Labridae",3,3,0,"T",0.01380875,3.041
"241","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Thalassoma rueppellii","Thalassoma spp.","Labridae",1,6,0,"T",0.01380875,3.041
"242","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Plagiotremus townsendi","Plagiotremus townsendi","Blenniidae",1,3,0,"C",0.0056,3
"243","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ecsenius frontalis","Blenniidae","Blenniidae",1,4,0,"C",0.0061,3
"244","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ecsenius frontalis","Blenniidae","Blenniidae",1,3,0,"C",0.0061,3
"245","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",7,3,0,"C",0.011,3.24
"246","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ostorhinchus cyanosoma","Apogonidae","Apogonidae",2,4,0,"C",0.011,3.24
"247","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pomacentrus trilineatus","Pomacentridae","Pomacentridae",2,2,0,"C",0.0273963636363636,2.95906060606061
"248","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Neoglyphidodon melas","Neoglyphidodon melas","Pomacentridae",1,3,0,"C",0.0273963636363636,2.95906060606061
"249","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ostorhinchus nigrofasciatus","Apogonidae","Apogonidae",3,4,0,"C",0.011,3.24
"250","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Chlorurus sordidus","Scaridae","Scaridae",1,4,0,"T",0.0248134375,2.93332291666667
"251","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Chlorurus sordidus","Scaridae","Scaridae",4,3,0,"T",0.0248134375,2.93332291666667
"252","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Chlorurus sordidus","Scaridae","Scaridae",1,2,0,"T",0.0248134375,2.93332291666667
"253","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ecsenius gravieri","Ecsenius gravieri","Blenniidae",1,4,0,"C",0.006954,3
"254","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",1,4,0,"C",0.009835,3.055
"255","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Cheilodipterus quinquelineatus","Cheilodipterus spp.","Apogonidae",1,3,0,"C",0.009835,3.055
"256","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ecsenius nalolo","Blenniidae","Blenniidae",2,3,0,"C",0.0061,3
"257","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Ecsenius nalolo","Blenniidae","Blenniidae",1,4,0,"C",0.0061,3
"258","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Pseudocheilinus hexataenia","Pseudocheilinus hexataenia","Labridae",1,4,0,"T",0.01452,3.0575
"259","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Cheilinus lunulatus","Labridae","Labridae",1,40,0,"T",0.01380875,3.041
"260","Caves","9",2018,2018-09-05,"2018 b","Caves_9_2018-09-05","Mai Lazarus","Siganus rivulatus","Siganus  spp.","Siganidae",2,14,0,"T",0.0125666666666667,3.01255555555556
"261","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Siganus rivulatus","Siganus  spp.","Siganidae",2,18,0,"T",0.0125666666666667,3.01255555555556
"262","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Siganus rivulatus","Siganus  spp.","Siganidae",2,12,0,"T",0.0125666666666667,3.01255555555556
"263","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Parapercis hexophtalma","Pinguipedidae","Pinguipedidae",1,16,0,"C",0.00759,3.14
"264","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Variola louti","Variola louti","Serranidae",1,15,0,"T",0.007565,3.2096
"265","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Abudefduf vaigiensis","Abudefduf spp.","Pomacentridae",7,12,0,"T",0.0152025,3.169
"266","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",1,13,0,"T",0.0113,3.1805
"267","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Zebrasoma xanthurum","Zebrasoma xanthurum","Acanthuridae",2,14,0,"T",0.0113,3.1805
"268","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Scarus ferrugineus","Scaridae","Scaridae",2,20,0,"T",0.0248134375,2.93332291666667
"269","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Chaetodon paucifasciatus","Chaetodon paucifasciatus","Chaetodontidae",2,10,0,"T",0.0379275,2.918875
"270","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Rhinecanthus assasi","Balistidae","Balistidae",1,20,0,"T",0.00885,3.277
"271","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Ctenochaetus striatus","Acanthuridae","Acanthuridae",2,15,0,"T",0.0137,3.083
"272","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Acanthurus nigrofuscus","Acanthuridae","Acanthuridae",1,12,0,"T",0.0089,3.278
"273","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Cheilinus lunulatus","Labridae","Labridae",1,25,0,"T",0.01380875,3.041
"274","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Lethrinus borbonicus","Lethrinidae","Lethrinidae",1,30,0,"T",0.0548016666666667,2.72845
"275","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Stethojulis albovittata","Labridae","Labridae",1,6,0,"T",0.029725,2.71275
"276","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Aethaloperca rogaa","Serranidae","Serranidae",1,15,0,"T",0.0175096041666667,3.04466479166667
"277","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Cyclichthys spilostylus","Diodontidae","Diodontidae",1,25,0,"T",0.250483333333333,2.48543333333333
"278","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Pomacentrus sulfureus","Pomacentrus sulfureus","Pomacentridae",1,3,0,"C",0.02389,3
"279","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Chlorurus sordidus","Scaridae","Scaridae",2,4,0,"T",0.0248134375,2.93332291666667
"280","Caves","11",2018,2018-09-05,"2018 b","Caves_11_2018-09-05","Mai Lazarus","Chlorurus sordidus","Scaridae","Scaridae",2,3,0,"T",0.0248134375,2.93332291666667
